Google_Api_Query,Google_Maps,Item_Availability,Item_Discount,Item_Price,Item_Quantity,Store_Latitude,Store_Longitude,Store_Name,Store_Zip
44009+Osgood+Rd+Fremont+CA+94539,https://maps.google.com/maps?q=44009+Osgood+Rd+Fremont+CA+94539,In Stock,75% off,$5.00 ,2,37.5113488,-121.9432225,Walmart #2989,94539
40580+Albrae+St+Fremont+CA+94538,https://maps.google.com/maps?q=40580+Albrae+St+Fremont+CA+94538,Limited Stock,75% off,$5.00 ,0,37.5201848,-121.9855225,Walmart #5426,94538
1575+West+Pacheco+Blvd+Los+Banos+CA+93635,https://maps.google.com/maps?q=1575+West+Pacheco+Blvd+Los+Banos+CA+93635,In Stock,15% off,$16.88 ,5,37.0539633,-120.878782,Walmart Supercenter #2117,93635
600+Showers+Dr+Mountain+View+CA+94040,https://maps.google.com/maps?q=600+Showers+Dr+Mountain+View+CA+94040,In Stock,15% off,$16.88 ,11,37.4007514,-122.1098392,Walmart #2280,94040
30600+Dyer+St+Union+City+CA+94587,https://maps.google.com/maps?q=30600+Dyer+St+Union+City+CA+94587,In Stock,15% off,$16.88 ,16,37.6047976,-122.0672323,Walmart #2031,94587
170+Cochrane+Plz+Morgan+Hill+CA+95037,https://maps.google.com/maps?q=170+Cochrane+Plz+Morgan+Hill+CA+95037,Out of Stock,15% off,$16.88 ,0,37.1491146,-121.655225,Walmart Supercenter #5766,95037
1030+Sperry+Ave+Patterson+CA+95363,https://maps.google.com/maps?q=1030+Sperry+Ave+Patterson+CA+95363,Out of Stock,75% off,$5.00 ,0,37.4622325,-121.1429371,Walmart Supercenter #5843,95363
2700+Las+Positas+Rd+Livermore+CA+94551,https://maps.google.com/maps?q=2700+Las+Positas+Rd+Livermore+CA+94551,Out of Stock,75% off,$5.00 ,0,37.6991894,-121.7678069,Walmart #1972,94551
301+Ranch+Dr+Milpitas+CA+95035,https://maps.google.com/maps?q=301+Ranch+Dr+Milpitas+CA+95035,Out of Stock,15% off,$16.88 ,0,37.431568,-121.9211774,Walmart Supercenter #2119,95035
1919+Davis+St+San+Leandro+CA+94577,https://maps.google.com/maps?q=1919+Davis+St+San+Leandro+CA+94577,In Stock,15% off,$16.88 ,12,37.7145376,-122.1777979,Walmart #2648,94577
15555+Hesperian+Blvd+San+Leandro+CA+94579,https://maps.google.com/maps?q=15555+Hesperian+Blvd+San+Leandro+CA+94579,Limited Stock,15% off,$16.88 ,0,37.6881557,-122.1314913,Walmart #5434,94579
2203+Loveridge+Rd+Pittsburg+CA+94565,https://maps.google.com/maps?q=2203+Loveridge+Rd+Pittsburg+CA+94565,Limited Stock,75% off,$5.00 ,0,38.0089464,-121.8681801,Walmart #1615,94565
1021+Arnold+Dr+Martinez+CA+94553,https://maps.google.com/maps?q=1021+Arnold+Dr+Martinez+CA+94553,In Stock,15% off,$16.88 ,3,37.9968603,-122.1094842,Walmart #3493,94553
4501+Rosewood+Dr+Pleasanton+CA+94588,https://maps.google.com/maps?q=4501+Rosewood+Dr+Pleasanton+CA+94588,In Stock,15% off,$16.88 ,3,37.698316,-121.887287,Walmart #2161,94588
7011+Main+St+American+Canyon+CA+94503,https://maps.google.com/maps?q=7011+Main+St+American+Canyon+CA+94503,In Stock,15% off,$16.88 ,7,38.1831534,-122.2532303,Walmart Supercenter #1651,94503
4893+Lone+Tree+Way+Antioch+CA+94531,https://maps.google.com/maps?q=4893+Lone+Tree+Way+Antioch+CA+94531,In Stock,15% off,$16.88 ,4,37.9634518,-121.7617532,Walmart Supercenter #2697,94531
3010+W+Grant+Line+Rd+Tracy+CA+95304,https://maps.google.com/maps?q=3010+W+Grant+Line+Rd+Tracy+CA+95304,Limited Stock,15% off,$16.88 ,0,37.7514139,-121.4718621,Walmart Supercenter #2025,95304
681+Lincoln+Ave+Napa+CA+94558,https://maps.google.com/maps?q=681+Lincoln+Ave+Napa+CA+94558,Out of Stock,No Discount,$19.87 ,0,38.3089069,-122.2832399,Walmart Supercenter #2925,94558
350+Walters+Road+Suisun+City+CA+94585,https://maps.google.com/maps?q=350+Walters+Road+Suisun+City+CA+94585,In Stock,15% off,$16.88 ,20,38.2426316,-121.9896094,Walmart Supercenter #3708,94585
2701+N+Texas+St+Fairfield+CA+94533,https://maps.google.com/maps?q=2701+N+Texas+St+Fairfield+CA+94533,In Stock,15% off,$16.88 ,2,38.2791375,-122.0351124,Walmart Supercenter #2048,94533
10355+Trinity+Pkwy+Stockton+CA+95219,https://maps.google.com/maps?q=10355+Trinity+Pkwy+Stockton+CA+95219,In Stock,15% off,$16.88 ,2,38.0497475,-121.3761403,Walmart Supercenter #3352,95219
1601+S+Lower+Sacramento+Rd+Lodi+CA+95242,https://maps.google.com/maps?q=1601+S+Lower+Sacramento+Rd+Lodi+CA+95242,In Stock,15% off,$16.88 ,10,38.1131826,-121.3098915,Walmart #1789,95242
1501+Helen+Power+Dr+Vacaville+CA+95687,https://maps.google.com/maps?q=1501+Helen+Power+Dr+Vacaville+CA+95687,Limited Stock,15% off,$16.88 ,0,38.3621181,-121.958865,Walmart Supercenter #1704,95687
8270+Delta+Shores+Circle+Sacramento+CA+95832,https://maps.google.com/maps?q=8270+Delta+Shores+Circle+Sacramento+CA+95832,In Stock,15% off,$16.88 ,8,38.459754,-121.4928309,Walmart #2464,95832
755+Riverpoint+Ct+West+Sacramento+CA+95605,https://maps.google.com/maps?q=755+Riverpoint+Ct+West+Sacramento+CA+95605,In Stock,15% off,$16.88 ,13,38.5879393,-121.5495293,Walmart Supercenter #3652,95605
8465+Elk+Grove+Blvd+Elk+Grove+CA+95758,https://maps.google.com/maps?q=8465+Elk+Grove+Blvd+Elk+Grove+CA+95758,In Stock,15% off,$16.88 ,19,38.4117358,-121.391504,Walmart #1697,95758
235+E+Dorset+Dr+Dixon+CA+95620,https://maps.google.com/maps?q=235+E+Dorset+Dr+Dixon+CA+95620,Out of Stock,15% off,$16.88 ,0,38.4718596,-121.8204963,Walmart Supercenter #5139,95620
10075+Bruceville+Rd+Elk+Grove+CA+95757,https://maps.google.com/maps?q=10075+Bruceville+Rd+Elk+Grove+CA+95757,Out of Stock,55% off,$9.00 ,0,38.3913322,-121.416153,Walmart #5848,95757
1720+E+Main+St+Woodland+CA+95776,https://maps.google.com/maps?q=1720+E+Main+St+Woodland+CA+95776,Out of Stock,15% off,$16.88 ,0,38.6757635,-121.7413005,Walmart #2190,95776
4625+Redwood+Dr+Rohnert+Park+CA+94928,https://maps.google.com/maps?q=4625+Redwood+Dr+Rohnert+Park+CA+94928,In Stock,15% off,$16.88 ,15,38.367463,-122.7164204,Walmart #1755,94928
3223+E+Hammer+Ln+Stockton+CA+95212,https://maps.google.com/maps?q=3223+E+Hammer+Ln+Stockton+CA+95212,In Stock,15% off,$16.88 ,4,38.0230473,-121.2737237,Walmart Supercenter #1554,95212
1205+S+Main+St+Manteca+CA+95337,https://maps.google.com/maps?q=1205+S+Main+St+Manteca+CA+95337,In Stock,15% off,$16.88 ,3,37.7856377,-121.2184567,Walmart Supercenter #1840,95337
2225+Plaza+Pkwy+Modesto+CA+95350,https://maps.google.com/maps?q=2225+Plaza+Pkwy+Modesto+CA+95350,In Stock,15% off,$16.88 ,12,37.6726573,-121.0368161,Walmart #1587,95350
1670+Mitchell+Rd+Ceres+CA+95307,https://maps.google.com/maps?q=1670+Mitchell+Rd+Ceres+CA+95307,In Stock,15% off,$16.88 ,2,37.6062864,-120.937649,Walmart #1983,95307
8915+Gerber+Road+Sacramento+CA+95829,https://maps.google.com/maps?q=8915+Gerber+Road+Sacramento+CA+95829,In Stock,15% off,$16.88 ,3,38.482592,-121.3689937,Walmart #3081,95829
10470+Twin+Cities+Road+Galt+CA+95632,https://maps.google.com/maps?q=10470+Twin+Cities+Road+Galt+CA+95632,Out of Stock,15% off,$16.88 ,0,38.28959,-121.3046547,Walmart Supercenter #5231,95632
3848+Mchenry+Ave+Modesto+CA+95356,https://maps.google.com/maps?q=3848+Mchenry+Ave+Modesto+CA+95356,Out of Stock,15% off,$16.88 ,0,37.6946246,-120.9926539,Walmart Supercenter #5710,95356
3055+Loughborough+Dr+Merced+CA+95348,https://maps.google.com/maps?q=3055+Loughborough+Dr+Merced+CA+95348,In Stock,15% off,$16.88 ,6,37.3181196,-120.5018038,Walmart #2039,95348
1101+Sanguinetti+Road+Sonora+CA+95370,https://maps.google.com/maps?q=1101+Sanguinetti+Road+Sonora+CA+95370,In Stock,15% off,$16.88 ,10,37.9717893,-120.3657092,Walmart #2030,95370
2111+Fulkerth+Rd+Turlock+CA+95380,https://maps.google.com/maps?q=2111+Fulkerth+Rd+Turlock+CA+95380,Out of Stock,15% off,$16.88 ,0,37.5094922,-120.8730104,Walmart #1963,95380
800+Commerce+Ave+Atwater+CA+95301,https://maps.google.com/maps?q=800+Commerce+Ave+Atwater+CA+95301,Out of Stock,15% off,$16.88 ,0,37.3402991,-120.6093822,Walmart Supercenter #5890,95301
6650+Hembree+Ln+Windsor+CA+95492,https://maps.google.com/maps?q=6650+Hembree+Ln+Windsor+CA+95492,In Stock,15% off,$16.88 ,5,38.5286567,-122.7899351,Walmart #2553,95492
15960+Dam+Rd+Clearlake+CA+95422,https://maps.google.com/maps?q=15960+Dam+Rd+Clearlake+CA+95422,In Stock,15% off,$16.88 ,2,38.9316586,-122.6162643,Walmart #1979,95422
1155+Airport+Park+Blvd+Ukiah+CA+95482,https://maps.google.com/maps?q=1155+Airport+Park+Blvd+Ukiah+CA+95482,Out of Stock,15% off,$16.88 ,0,39.133683,-123.1969156,Walmart #2052,95482
6051+Florin+Rd+Sacramento+CA+95823,https://maps.google.com/maps?q=6051+Florin+Rd+Sacramento+CA+95823,In Stock,15% off,$16.88 ,15,38.499367,-121.4343686,Walmart Supercenter #2735,95823
3661+Truxel+Rd+Sacramento+CA+95834,https://maps.google.com/maps?q=3661+Truxel+Rd+Sacramento+CA+95834,In Stock,15% off,$16.88 ,12,38.6355371,-121.5059527,Walmart #2598,95834
7010+Auburn+Blvd+Citrus+Heights+CA+95621,https://maps.google.com/maps?q=7010+Auburn+Blvd+Citrus+Heights+CA+95621,In Stock,15% off,$16.88 ,4,38.6900083,-121.2951796,Walmart Supercenter #3712,95621
5821+Antelope+Rd+Sacramento+CA+95842,https://maps.google.com/maps?q=5821+Antelope+Rd+Sacramento+CA+95842,In Stock,15% off,$16.88 ,14,38.7037376,-121.3328521,Walmart Supercenter #5192,95842
1018+Riley+St+Folsom+CA+95630,https://maps.google.com/maps?q=1018+Riley+St+Folsom+CA+95630,In Stock,15% off,$16.88 ,4,38.6685231,-121.1674149,Walmart Supercenter #1760,95630
10655+Folsom+Blvd+Rancho+Cordova+CA+95670,https://maps.google.com/maps?q=10655+Folsom+Blvd+Rancho+Cordova+CA+95670,Out of Stock,75% off,$5.00 ,0,38.5959836,-121.2917657,Walmart Supercenter #2457,95670
8961+Greenback+Ln+Orangevale+CA+95662,https://maps.google.com/maps?q=8961+Greenback+Ln+Orangevale+CA+95662,Out of Stock,55% off,$9.00 ,0,38.6793117,-121.2227502,Walmart Supercenter #4309,95662
4675+Watt+Avenue+North+Highlands+CA+95660,https://maps.google.com/maps?q=4675+Watt+Avenue+North+Highlands+CA+95660,Out of Stock,15% off,$16.88 ,0,38.6498029,-121.3861448,Walmart Supercenter #4393,95660
1400+Lead+Hill+Blvd+Roseville+CA+95661,https://maps.google.com/maps?q=1400+Lead+Hill+Blvd+Roseville+CA+95661,In Stock,15% off,$16.88 ,17,38.7478861,-121.2571374,Walmart Supercenter #4202,95661
5454+Crossings+Drive+Rocklin+CA+95677,https://maps.google.com/maps?q=5454+Crossings+Drive+Rocklin+CA+95677,In Stock,15% off,$16.88 ,11,38.8026556,-121.2019244,Walmart Supercenter #3587,95677
5821+Antelope+Rd+Antelope+CA+95842,https://maps.google.com/maps?q=5821+Antelope+Rd+Antelope+CA+95842,In Stock,15% off,$16.88 ,14,38.7037376,-121.3328521,Walmart Supercenter #5192,95842
900+Pleasant+Grove+Blvd+Roseville+CA+95678,https://maps.google.com/maps?q=900+Pleasant+Grove+Blvd+Roseville+CA+95678,In Stock,15% off,$16.88 ,3,38.7873943,-121.2901736,Walmart Supercenter #1988,95678
7901+Watt+Ave+Antelope+CA+95843,https://maps.google.com/maps?q=7901+Watt+Ave+Antelope+CA+95843,In Stock,15% off,$16.88 ,2,38.7126772,-121.3947066,Walmart Supercenter #1881,95843
4300+Missouri+Flat+Rd+Placerville+CA+95667,https://maps.google.com/maps?q=4300+Missouri+Flat+Rd+Placerville+CA+95667,In Stock,15% off,$16.88 ,4,38.7041016,-120.8288973,Walmart #2418,95667
1032+Fort+Street+Mall+Honolulu+HI+96813,https://maps.google.com/maps?q=1032+Fort+Street+Mall+Honolulu+HI+96813,Out of Stock,2% off,$19.42 ,0,21.3098257,-157.8621016,Walmart #3149,96813
700+Keeaumoku+St+Honolulu+HI+96814,https://maps.google.com/maps?q=700+Keeaumoku+St+Honolulu+HI+96814,Out of Stock,2% off,$19.42 ,0,21.2946946,-157.8429982,Walmart #3478,96814
94-595+Kupuohi+St+Waipahu+HI+96797,https://maps.google.com/maps?q=94-595+Kupuohi+St+Waipahu+HI+96797,Out of Stock,2% off,$19.42 ,0,21.3912418,-158.0345033,Walmart #2314,96797
91-600+Farrington+Hwy+Kapolei+HI+96707,https://maps.google.com/maps?q=91-600+Farrington+Hwy+Kapolei+HI+96707,Out of Stock,2% off,$19.42 ,0,21.3421165,-158.0751382,Walmart #3883,96707
101+Pakaula+St+Kahului+HI+96732,https://maps.google.com/maps?q=101+Pakaula+St+Kahului+HI+96732,Out of Stock,2% off,$19.42 ,0,20.878273,-156.4548647,Walmart #3290,96732
8900+Old+Seward+Hwy+Anchorage+AK+99515,https://maps.google.com/maps?q=8900+Old+Seward+Hwy+Anchorage+AK+99515,In Stock,2% off,$19.42 ,4,61.1402087,-149.8698771,Walmart Supercenter #2071,99515
7405+Debarr+Road+Anchorage+AK+99504,https://maps.google.com/maps?q=7405+Debarr+Road+Anchorage+AK+99504,In Stock,2% off,$19.42 ,2,61.2118328,-149.7435267,Walmart Supercenter #4359,99504
18600+Eagle+River+Rd+Eagle+River+AK+99577,https://maps.google.com/maps?q=18600+Eagle+River+Rd+Eagle+River+AK+99577,Limited Stock,2% off,$19.42 ,0,61.3090066,-149.5351648,Walmart Supercenter #2188,99577
1350+S+Seward+Meridian+Pkwy+Wasilla+AK+99654,https://maps.google.com/maps?q=1350+S+Seward+Meridian+Pkwy+Wasilla+AK+99654,In Stock,2% off,$19.42 ,18,61.5689106,-149.3649594,Walmart Supercenter #2074,99654
3101+A+St+Anchorage+AK+99503,https://maps.google.com/maps?q=3101+A+St+Anchorage+AK+99503,Out of Stock,75% off,$5.00 ,0,61.1923057,-149.8791033,Walmart Supercenter #2070,99503
10096+Kenai+Spur+Hwy+Kenai+AK+99611,https://maps.google.com/maps?q=10096+Kenai+Spur+Hwy+Kenai+AK+99611,Out of Stock,75% off,$5.00 ,0,60.5640635,-151.2249052,Walmart Supercenter #4474,99611
